"zipcode","cab_type","pickup_week","count"
"11411","green","19",3
"11411","uber","19",4
"11411","green","20",4
"11411","uber","20",11
"11411","green","21",2
"11411","uber","21",6
"11411","green","22",1
"11411","uber","22",7
"11411","green","23",4
"11411","uber","23",9
"11411","green","24",2
"11411","uber","24",11
"11411","green","25",6
"11411","uber","25",11
"11411","green","26",3
"11411","uber","26",9
"11411","green","27",8
"11411","uber","27",24
"11411","green","28",3
"11411","uber","28",8
"11411","green","29",1
"11411","uber","29",15
"11411","green","30",5
"11411","uber","30",9
"11411","green","31",1
"11411","uber","31",5
"11411","green","32",6
"11411","uber","32",10
"11411","green","33",4
"11411","uber","33",12
"11411","green","34",1
"11411","uber","34",6
"11411","green","35",17
"11411","uber","35",10
"11411","green","36",2
"11411","uber","36",9
"11411","green","37",3
"11411","uber","37",8
"11411","green","38",1
"11411","uber","38",7
"11411","green","39",7
"11411","uber","39",26
"11411","green","40",4
"11411","uber","40",5
"11412","green","14",18
"11412","uber","14",11
"11412","green","15",13
"11412","uber","15",17
"11412","green","16",7
"11412","uber","16",13
"11412","green","17",17
"11412","uber","17",14
"11412","green","18",10
"11412","uber","18",18
"11412","green","19",10
"11412","uber","19",15
"11412","green","20",8
"11412","uber","20",8
"11412","green","21",16
"11412","uber","21",12
"11412","green","22",26
"11412","uber","22",11
"11412","green","23",13
"11412","uber","23",10
"11412","green","24",8
"11412","uber","24",9
"11412","green","25",11
"11412","uber","25",2
"11412","green","26",13
"11412","uber","26",12
"11412","green","27",14
"11412","uber","27",17
"11412","green","28",15
"11412","uber","28",20
"11412","green","29",14
"11412","uber","29",19
"11412","green","30",12
"11412","uber","30",17
"11412","green","31",4
"11412","uber","31",33
"11412","green","32",12
"11412","uber","32",24
"11412","green","33",12
"11412","uber","33",22
"11412","green","34",9
"11412","uber","34",23
"11412","green","35",13
"11412","uber","35",15
"11412","green","36",11
"11412","uber","36",23
"11412","green","37",9
"11412","uber","37",16
"11412","green","38",11
"11412","uber","38",18
"11412","green","39",8
"11412","uber","39",16
"11412","green","40",3
"11412","uber","40",5
"11413","green","14",8
"11413","uber","14",12
"11413","green","15",7
"11413","uber","15",14
"11413","green","16",6
"11413","uber","16",19
"11413","green","17",10
"11413","uber","17",12
"11413","green","18",6
"11413","uber","18",20
"11413","green","19",7
"11413","uber","19",17
"11413","green","20",2
"11413","uber","20",21
"11413","green","21",17
"11413","uber","21",27
"11413","green","22",9
"11413","uber","22",21
"11413","green","23",13
"11413","uber","23",11
"11413","green","24",22
"11413","uber","24",16
"11413","green","25",14
"11413","uber","25",27
"11413","green","26",9
"11413","uber","26",30
"11413","green","27",26
"11413","uber","27",27
"11413","green","28",10
"11413","uber","28",20
"11413","green","29",9
"11413","uber","29",23
"11413","green","30",10
"11413","uber","30",23
"11413","green","31",12
"11413","uber","31",28
"11413","green","32",8
"11413","uber","32",29
"11413","green","33",7
"11413","uber","33",31
"11413","green","34",14
"11413","uber","34",26
"11413","green","35",8
"11413","uber","35",27
"11413","green","36",12
"11413","uber","36",29
"11413","green","37",13
"11413","uber","37",19
"11413","green","38",16
"11413","uber","38",21
"11413","green","39",5
"11413","uber","39",36
"11413","green","40",3
"11413","uber","40",10
"11414","green","14",15
"11414","uber","14",9
"11414","green","15",15
"11414","uber","15",21
"11414","green","16",15
"11414","uber","16",8
"11414","green","17",9
"11414","uber","17",18
"11414","green","18",15
"11414","uber","18",16
"11414","green","19",19
"11414","uber","19",20
"11414","green","20",21
"11414","uber","20",14
"11414","green","21",18
"11414","uber","21",22
"11414","green","22",12
"11414","uber","22",19
"11414","green","23",9
"11414","uber","23",36
"11414","green","24",12
"11414","uber","24",22
"11414","green","25",20
"11414","uber","25",26
"11414","green","26",11
"11414","uber","26",33
"11414","green","27",7
"11414","uber","27",43
"11414","green","28",5
"11414","uber","28",29
"11414","green","29",12
"11414","uber","29",51
"11414","green","30",14
"11414","uber","30",40
"11414","green","31",16
"11414","uber","31",41
"11414","green","32",11
"11414","uber","32",45
"11414","green","33",15
"11414","uber","33",36
"11414","green","34",12
"11414","uber","34",45
"11414","green","35",15
"11414","uber","35",40
"11414","green","36",19
"11414","uber","36",46
"11414","green","37",11
"11414","uber","37",49
"11414","green","38",21
"11414","uber","38",52
"11414","green","39",16
"11414","uber","39",56
"11414","green","40",2
"11414","uber","40",8
"11415","green","14",1856
"11415","uber","14",16
"11415","green","15",2124
"11415","uber","15",15
"11415","green","16",1849
"11415","uber","16",18
"11415","green","17",1993
"11415","uber","17",19
"11415","green","18",2173
"11415","uber","18",24
"11415","green","19",2105
"11415","uber","19",19
"11415","green","20",2034
"11415","uber","20",30
"11415","green","21",2035
"11415","uber","21",30
"11415","green","22",1770
"11415","uber","22",18
"11415","green","23",1896
"11415","uber","23",33
"11415","green","24",2090
"11415","uber","24",28
"11415","green","25",2017
"11415","uber","25",29
"11415","green","26",2088
"11415","uber","26",25
"11415","green","27",1857
"11415","uber","27",35
"11415","green","28",1822
"11415","uber","28",58
"11415","green","29",1953
"11415","uber","29",53
"11415","green","30",1873
"11415","uber","30",65
"11415","green","31",1938
"11415","uber","31",95
"11415","green","32",1786
"11415","uber","32",67
"11415","green","33",1875
"11415","uber","33",90
"11415","green","34",1845
"11415","uber","34",72
"11415","green","35",1955
"11415","uber","35",77
"11415","green","36",1971
"11415","uber","36",80
"11415","green","37",2307
"11415","uber","37",87
"11415","green","38",2884
"11415","uber","38",86
"11415","green","39",2134
"11415","uber","39",99
"11415","green","40",649
"11415","uber","40",31
"11416","green","14",30
"11416","uber","14",10
"11416","green","15",21
"11416","uber","15",9
"11416","green","16",35
"11416","uber","16",11
"11416","green","17",29
"11416","uber","17",15
"11416","green","18",30
"11416","uber","18",7
"11416","green","19",35
"11416","uber","19",8
"11416","green","20",29
"11416","uber","20",8
"11416","green","21",41
"11416","uber","21",10
"11416","green","22",32
"11416","uber","22",12
"11416","green","23",38
"11416","uber","23",4
"11416","green","24",32
"11416","uber","24",3
"11416","green","25",35
"11416","uber","25",9
"11416","green","26",32
"11416","uber","26",13
"11416","green","27",26
"11416","uber","27",9
"11416","green","28",42
"11416","uber","28",12
"11416","green","29",29
"11416","uber","29",15
"11416","green","30",25
"11416","uber","30",24
"11416","green","31",20
"11416","uber","31",16
"11416","green","32",38
"11416","uber","32",19
"11416","green","33",43
"11416","uber","33",21
"11416","green","34",35
"11416","uber","34",27
"11416","green","35",37
"11416","uber","35",23
"11416","green","36",34
"11416","uber","36",18
"11416","green","37",30
"11416","uber","37",23
"11416","green","38",22
"11416","uber","38",24
"11416","green","39",22
"11416","uber","39",26
"11416","green","40",2
"11416","uber","40",10
"11417","green","14",47
"11417","uber","14",21
"11417","green","15",48
"11417","uber","15",14
"11417","green","16",56
"11417","uber","16",17
"11417","green","17",44
"11417","uber","17",16
"11417","green","18",57
"11417","uber","18",13
"11417","green","19",72
"11417","uber","19",20
"11417","green","20",49
"11417","uber","20",12
"11417","green","21",80
"11417","uber","21",13
"11417","green","22",63
"11417","uber","22",16
"11417","green","23",52
"11417","uber","23",16
"11417","green","24",48
"11417","uber","24",19
"11417","green","25",52
"11417","uber","25",20
"11417","green","26",55
"11417","uber","26",24
"11417","green","27",66
"11417","uber","27",31
"11417","green","28",55
"11417","uber","28",25
"11417","green","29",52
"11417","uber","29",14
"11417","green","30",53
"11417","uber","30",36
"11417","green","31",46
"11417","uber","31",33
"11417","green","32",50
"11417","uber","32",36
"11417","green","33",59
"11417","uber","33",28
"11417","green","34",65
"11417","uber","34",36
"11417","green","35",45
"11417","uber","35",39
"11417","green","36",55
"11417","uber","36",47
"11417","green","37",67
"11417","uber","37",35
"11417","green","38",62
"11417","uber","38",35
"11417","green","39",56
"11417","uber","39",48
"11417","green","40",12
"11417","uber","40",2
"11418","green","14",184
"11418","uber","14",5
"11418","green","15",256
"11418","uber","15",19
"11418","green","16",224
"11418","uber","16",12
"11418","green","17",228
"11418","uber","17",24
"11418","green","18",270
"11418","uber","18",25
"11418","green","19",281
"11418","uber","19",22
"11418","green","20",297
"11418","uber","20",29
"11418","green","21",258
"11418","uber","21",26
"11418","green","22",240
"11418","uber","22",25
"11418","green","23",238
"11418","uber","23",26
"11418","green","24",233
"11418","uber","24",28
"11418","green","25",289
"11418","uber","25",31
"11418","green","26",279
"11418","uber","26",34
"11418","green","27",212
"11418","uber","27",29
"11418","green","28",228
"11418","uber","28",31
"11418","green","29",231
"11418","uber","29",45
"11418","green","30",219
"11418","uber","30",66
"11418","green","31",200
"11418","uber","31",67
"11418","green","32",210
"11418","uber","32",56
"11418","green","33",228
"11418","uber","33",48
"11418","green","34",190
"11418","uber","34",59
"11418","green","35",238
"11418","uber","35",55
"11418","green","36",246
"11418","uber","36",67
"11418","green","37",245
"11418","uber","37",53
"11418","green","38",255
"11418","uber","38",75
"11418","green","39",246
"11418","uber","39",79
"11418","green","40",62
"11418","uber","40",14
"11419","green","14",109
"11419","uber","14",14
"11419","green","15",93
"11419","uber","15",16
"11419","green","16",83
"11419","uber","16",16
"11419","green","17",91
"11419","uber","17",15
"11419","green","18",124
"11419","uber","18",24
"11419","green","19",93
"11419","uber","19",13
"11419","green","20",107
"11419","uber","20",21
"11419","green","21",109
"11419","uber","21",22
"11419","green","22",91
"11419","uber","22",19
"11419","green","23",133
"11419","uber","23",28
"11419","green","24",135
"11419","uber","24",19
"11419","green","25",98
"11419","uber","25",21
"11419","green","26",108
"11419","uber","26",15
"11419","green","27",80
"11419","uber","27",20
"11419","green","28",106
"11419","uber","28",16
"11419","green","29",92
"11419","uber","29",30
"11419","green","30",75
"11419","uber","30",33
"11419","green","31",94
"11419","uber","31",34
"11419","green","32",88
"11419","uber","32",27
"11419","green","33",111
"11419","uber","33",27
"11419","green","34",103
"11419","uber","34",38
"11419","green","35",107
"11419","uber","35",41
"11419","green","36",112
"11419","uber","36",36
"11419","green","37",106
"11419","uber","37",44
"11419","green","38",83
"11419","uber","38",48
"11419","green","39",84
"11419","uber","39",32
"11419","green","40",17
"11419","uber","40",4
"11420","green","14",217
"11420","uber","14",28
"11420","green","15",265
"11420","uber","15",29
"11420","green","16",297
"11420","uber","16",33
"11420","green","17",232
"11420","uber","17",25
"11420","green","18",302
"11420","uber","18",35
"11420","green","19",255
"11420","uber","19",25
"11420","green","20",261
"11420","uber","20",34
"11420","green","21",215
"11420","uber","21",37
"11420","green","22",262
"11420","uber","22",30
"11420","green","23",247
"11420","uber","23",30
"11420","green","24",248
"11420","uber","24",50
"11420","green","25",213
"11420","uber","25",26
"11420","green","26",235
"11420","uber","26",46
"11420","green","27",233
"11420","uber","27",30
"11420","green","28",220
"11420","uber","28",61
"11420","green","29",252
"11420","uber","29",79
"11420","green","30",234
"11420","uber","30",71
"11420","green","31",289
"11420","uber","31",65
"11420","green","32",213
"11420","uber","32",56
"11420","green","33",229
"11420","uber","33",41
"11420","green","34",198
"11420","uber","34",39
"11420","green","35",190
"11420","uber","35",63
"11420","green","36",209
"11420","uber","36",54
"11420","green","37",212
"11420","uber","37",62
"11420","green","38",171
"11420","uber","38",65
"11420","green","39",182
"11420","uber","39",74
"11420","green","40",50
"11420","uber","40",17
"11421","green","14",78
"11421","uber","14",10
"11421","green","15",76
"11421","uber","15",14
"11421","green","16",93
"11421","uber","16",16
"11421","green","17",108
"11421","uber","17",10
"11421","green","18",130
"11421","uber","18",10
"11421","green","19",111
"11421","uber","19",7
"11421","green","20",89
"11421","uber","20",20
"11421","green","21",107
"11421","uber","21",16
"11421","green","22",101
"11421","uber","22",23
"11421","green","23",122
"11421","uber","23",16
"11421","green","24",96
"11421","uber","24",10
"11421","green","25",89
"11421","uber","25",15
"11421","green","26",93
"11421","uber","26",8
"11421","green","27",88
"11421","uber","27",16
"11421","green","28",79
"11421","uber","28",24
"11421","green","29",86
"11421","uber","29",28
"11421","green","30",85
"11421","uber","30",28
"11421","green","31",73
"11421","uber","31",24
"11421","green","32",95
"11421","uber","32",42
"11421","green","33",85
"11421","uber","33",33
"11421","green","34",81
"11421","uber","34",39
"11421","green","35",66
"11421","uber","35",47
"11421","green","36",77
"11421","uber","36",34
