"zipcode","cab_type","pickup_hour","count"
"11420","uber",10,72
"11420","uber",11,57
"11420","uber",12,31
"11420","uber",13,51
"11420","uber",14,60
"11420","uber",15,48
"11420","uber",16,57
"11420","uber",17,67
"11420","uber",18,81
"11420","uber",19,73
"11420","uber",20,47
"11420","uber",21,62
"11420","uber",22,44
"11420","uber",23,32
"11421","green",0,137
"11421","green",1,114
"11421","green",2,83
"11421","green",3,67
"11421","green",4,87
"11421","green",5,54
"11421","green",6,61
"11421","green",7,44
"11421","green",8,57
"11421","green",9,60
"11421","green",10,59
"11421","green",11,66
"11421","green",12,93
"11421","green",13,87
"11421","green",14,105
"11421","green",15,135
"11421","green",16,105
"11421","green",17,135
"11421","green",18,142
"11421","green",19,135
"11421","green",20,154
"11421","green",21,112
"11421","green",22,142
"11421","green",23,128
"11421","uber",0,16
"11421","uber",1,18
"11421","uber",2,16
"11421","uber",3,10
"11421","uber",4,17
"11421","uber",5,40
"11421","uber",6,37
"11421","uber",7,39
"11421","uber",8,21
"11421","uber",9,31
"11421","uber",10,25
"11421","uber",11,16
"11421","uber",12,23
"11421","uber",13,27
"11421","uber",14,27
"11421","uber",15,15
"11421","uber",16,29
"11421","uber",17,30
"11421","uber",18,27
"11421","uber",19,44
"11421","uber",20,35
"11421","uber",21,41
"11421","uber",22,43
"11421","uber",23,21
"11422","green",0,7
"11422","green",1,10
"11422","green",2,4
"11422","green",3,3
"11422","green",4,6
"11422","green",5,1
"11422","green",6,5
"11422","green",7,4
"11422","green",8,7
"11422","green",9,6
"11422","green",10,4
"11422","green",11,6
"11422","green",12,7
"11422","green",13,12
"11422","green",14,9
"11422","green",15,7
"11422","green",16,5
"11422","green",17,11
"11422","green",18,15
"11422","green",19,13
"11422","green",20,6
"11422","green",21,8
"11422","green",22,6
"11422","green",23,7
"11422","uber",0,7
"11422","uber",1,10
"11422","uber",2,10
"11422","uber",3,7
"11422","uber",4,10
"11422","uber",5,12
"11422","uber",6,13
"11422","uber",7,20
"11422","uber",8,10
"11422","uber",9,18
"11422","uber",10,21
"11422","uber",11,24
"11422","uber",12,14
"11422","uber",13,28
"11422","uber",14,24
"11422","uber",15,19
"11422","uber",16,21
"11422","uber",17,22
"11422","uber",18,19
"11422","uber",19,25
"11422","uber",20,16
"11422","uber",21,21
"11422","uber",22,15
"11422","uber",23,9
"11423","green",0,29
"11423","green",1,28
"11423","green",2,23
"11423","green",3,21
"11423","green",4,38
"11423","green",5,8
"11423","green",6,25
"11423","green",7,36
"11423","green",8,56
"11423","green",9,57
"11423","green",10,50
"11423","green",11,40
"11423","green",12,46
"11423","green",13,48
"11423","green",14,51
"11423","green",15,49
"11423","green",16,51
"11423","green",17,33
"11423","green",18,44
"11423","green",19,45
"11423","green",20,46
"11423","green",21,30
"11423","green",22,30
"11423","green",23,40
"11423","uber",0,8
"11423","uber",1,9
"11423","uber",2,8
"11423","uber",3,11
"11423","uber",4,13
"11423","uber",5,9
"11423","uber",6,14
"11423","uber",7,13
"11423","uber",8,12
"11423","uber",9,13
"11423","uber",10,11
"11423","uber",11,17
"11423","uber",12,22
"11423","uber",13,11
"11423","uber",14,13
"11423","uber",15,18
"11423","uber",16,27
"11423","uber",17,21
"11423","uber",18,11
"11423","uber",19,23
"11423","uber",20,20
"11423","uber",21,14
"11423","uber",22,19
"11423","uber",23,6
"11426","green",0,5
"11426","green",1,9
"11426","green",2,6
"11426","green",3,6
"11426","green",4,3
"11426","green",5,7
"11426","green",6,6
"11426","green",7,8
"11426","green",8,36
"11426","green",9,13
"11426","green",10,14
"11426","green",11,15
"11426","green",12,10
"11426","green",13,13
"11426","green",14,9
"11426","green",15,11
"11426","green",16,14
"11426","green",17,23
"11426","green",18,14
"11426","green",19,12
"11426","green",20,10
"11426","green",21,5
"11426","green",22,6
"11426","green",23,5
"11426","uber",0,6
"11426","uber",1,4
"11426","uber",2,3
"11426","uber",3,7
"11426","uber",4,9
"11426","uber",5,6
"11426","uber",6,9
"11426","uber",7,19
"11426","uber",8,19
"11426","uber",9,15
"11426","uber",10,12
"11426","uber",11,14
"11426","uber",12,8
"11426","uber",13,17
"11426","uber",14,21
"11426","uber",15,17
"11426","uber",16,21
"11426","uber",17,15
"11426","uber",18,18
"11426","uber",19,22
"11426","uber",20,17
"11426","uber",21,15
"11426","uber",22,16
"11426","uber",23,12
"11427","green",0,8
"11427","green",1,12
"11427","green",2,14
"11427","green",3,13
"11427","green",4,10
"11427","green",5,22
"11427","green",6,17
"11427","green",7,15
"11427","green",8,22
"11427","green",9,16
"11427","green",10,20
"11427","green",11,15
"11427","green",12,21
"11427","green",13,19
"11427","green",14,23
"11427","green",15,22
"11427","green",16,26
"11427","green",17,17
"11427","green",18,21
"11427","green",19,23
"11427","green",20,18
"11427","green",21,17
"11427","green",22,8
"11427","green",23,16
"11427","uber",0,6
"11427","uber",1,3
"11427","uber",2,6
"11427","uber",3,6
"11427","uber",4,5
"11427","uber",5,8
"11427","uber",6,24
"11427","uber",7,20
"11427","uber",8,10
"11427","uber",9,11
"11427","uber",10,15
"11427","uber",11,11
"11427","uber",12,14
"11427","uber",13,16
"11427","uber",14,13
"11427","uber",15,15
"11427","uber",16,16
"11427","uber",17,14
"11427","uber",18,16
"11427","uber",19,26
"11427","uber",20,16
"11427","uber",21,22
"11427","uber",22,15
"11427","uber",23,5
"11428","green",0,10
"11428","green",1,9
"11428","green",2,7
"11428","green",3,10
"11428","green",4,11
"11428","green",5,8
"11428","green",6,19
"11428","green",7,16
"11428","green",8,28
"11428","green",9,17
"11428","green",10,19
"11428","green",11,19
"11428","green",12,16
"11428","green",13,10
"11428","green",14,24
"11428","green",15,13
"11428","green",16,14
"11428","green",17,21
"11428","green",18,16
"11428","green",19,16
"11428","green",20,10
"11428","green",21,2
"11428","green",22,12
"11428","green",23,13
"11428","uber",0,7
"11428","uber",1,2
"11428","uber",2,2
"11428","uber",3,4
"11428","uber",4,5
"11428","uber",5,3
"11428","uber",6,2
"11428","uber",7,9
"11428","uber",8,7
"11428","uber",9,8
"11428","uber",10,10
"11428","uber",11,9
"11428","uber",12,7
"11428","uber",13,17
"11428","uber",14,10
"11428","uber",15,12
"11428","uber",16,10
"11428","uber",17,10
"11428","uber",18,7
"11428","uber",19,5
"11428","uber",20,14
"11428","uber",21,12
"11428","uber",22,9
"11428","uber",23,6
"11429","green",0,7
"11429","green",1,10
"11429","green",2,2
"11429","green",3,8
"11429","green",4,5
"11429","green",5,6
"11429","green",6,7
"11429","green",7,15
"11429","green",8,16
"11429","green",9,15
"11429","green",10,17
"11429","green",11,23
"11429","green",12,23
"11429","green",13,18
"11429","green",14,24
"11429","green",15,21
"11429","green",16,28
"11429","green",17,34
"11429","green",18,25
"11429","green",19,17
"11429","green",20,19
"11429","green",21,24
"11429","green",22,13
"11429","green",23,16
"11429","uber",0,10
"11429","uber",1,12
"11429","uber",2,3
"11429","uber",3,6
"11429","uber",4,10
"11429","uber",5,12
"11429","uber",6,9
"11429","uber",7,10
"11429","uber",8,13
"11429","uber",9,5
"11429","uber",10,11
"11429","uber",11,17
"11429","uber",12,15
"11429","uber",13,24
"11429","uber",14,16
"11429","uber",15,15
"11429","uber",16,16
"11429","uber",17,16
"11429","uber",18,39
"11429","uber",19,31
"11429","uber",20,24
"11429","uber",21,17
"11429","uber",22,14
"11429","uber",23,14
"11430","green",0,80
"11430","green",1,55
"11430","green",2,23
"11430","green",3,27
"11430","green",4,63
"11430","green",5,127
"11430","green",6,144
"11430","green",7,136
"11430","green",8,104
"11430","green",9,89
"11430","green",10,117
"11430","green",11,89
"11430","green",12,109
"11430","green",13,133
"11430","green",14,156
"11430","green",15,168
"11430","green",16,190
"11430","green",17,227
"11430","green",18,248
"11430","green",19,219
"11430","green",20,172
"11430","green",21,144
"11430","green",22,120
"11430","green",23,120
"11430","uber",0,2270
"11430","uber",1,525
"11430","uber",2,165
"11430","uber",3,280
"11430","uber",4,2612
"11430","uber",5,4521
"11430","uber",6,4940
"11430","uber",7,2698
"11430","uber",8,1156
"11430","uber",9,1572
"11430","uber",10,1926
"11430","uber",11,1971
"11430","uber",12,3301
"11430","uber",13,4529
"11430","uber",14,9624
"11430","uber",15,7191
"11430","uber",16,6808
"11430","uber",17,5393
"11430","uber",18,6595
"11430","uber",19,7800
"11430","uber",20,7919
"11430","uber",21,7553
"11430","uber",22,7432
"11430","uber",23,6363
"11432","green",0,298
"11432","green",1,247
"11432","green",2,183
"11432","green",3,170
"11432","green",4,161
"11432","green",5,115
"11432","green",6,110
"11432","green",7,290
"11432","green",8,366
"11432","green",9,470
"11432","green",10,632
"11432","green",11,712
"11432","green",12,768
"11432","green",13,804
"11432","green",14,919
"11432","green",15,977
"11432","green",16,996
"11432","green",17,832
"11432","green",18,664
"11432","green",19,652
"11432","green",20,469
"11432","green",21,404
"11432","green",22,339
"11432","green",23,300
"11432","uber",0,75
"11432","uber",1,49
"11432","uber",2,45
"11432","uber",3,33
"11432","uber",4,49
"11432","uber",5,102
"11432","uber",6,80
"11432","uber",7,109
"11432","uber",8,96
"11432","uber",9,99
"11432","uber",10,103
"11432","uber",11,117
"11432","uber",12,151
"11432","uber",13,140
"11432","uber",14,140
"11432","uber",15,156
"11432","uber",16,150
"11432","uber",17,136
"11432","uber",18,145
"11432","uber",19,147
"11432","uber",20,152
"11432","uber",21,139
"11432","uber",22,105
"11432","uber",23,91
"11433","green",0,129
"11433","green",1,99
"11433","green",2,73
"11433","green",3,67
"11433","green",4,48
"11433","green",5,24
"11433","green",6,38
"11433","green",7,66
"11433","green",8,113
"11433","green",9,115
"11433","green",10,102
"11433","green",11,177
"11433","green",12,215
"11433","green",13,252
"11433","green",14,250
"11433","green",15,339
"11433","green",16,336
"11433","green",17,325
"11433","green",18,402
"11433","green",19,363
"11433","green",20,262
"11433","green",21,204
"11433","green",22,159
"11433","green",23,112
"11433","uber",0,16
"11433","uber",1,13
"11433","uber",2,8
"11433","uber",3,6
"11433","uber",4,4
"11433","uber",5,8
"11433","uber",6,13
"11433","uber",7,14
"11433","uber",8,16
"11433","uber",9,19
"11433","uber",10,24
"11433","uber",11,26
"11433","uber",12,17
"11433","uber",13,27
"11433","uber",14,29
"11433","uber",15,27
"11433","uber",16,42
"11433","uber",17,27
"11433","uber",18,30
"11433","uber",19,22
"11433","uber",20,14
"11433","uber",21,26
"11433","uber",22,19
"11433","uber",23,13
"11434","green",0,54
"11434","green",1,47
"11434","green",2,22
"11434","green",3,27
"11434","green",4,23
"11434","green",5,14
"11434","green",6,16
"11434","green",7,31
"11434","green",8,34
"11434","green",9,52
"11434","green",10,35
"11434","green",11,33
"11434","green",12,47
"11434","green",13,64
"11434","green",14,47
"11434","green",15,56
"11434","green",16,73
"11434","green",17,78
"11434","green",18,75
"11434","green",19,52
"11434","green",20,73
"11434","green",21,70
"11434","green",22,60
"11434","green",23,59
"11434","uber",0,20
"11434","uber",1,21
"11434","uber",2,17
"11434","uber",3,33
"11434","uber",4,37
"11434","uber",5,37
"11434","uber",6,52
"11434","uber",7,61
"11434","uber",8,63
"11434","uber",9,61
"11434","uber",10,79
"11434","uber",11,62
"11434","uber",12,55
"11434","uber",13,44
"11434","uber",14,58
"11434","uber",15,51
"11434","uber",16,68
"11434","uber",17,67
"11434","uber",18,51
"11434","uber",19,48
"11434","uber",20,56
"11434","uber",21,71
"11434","uber",22,40
"11434","uber",23,31
"11435","green",0,4148
"11435","green",1,3684
"11435","green",2,1884
"11435","green",3,1403
"11435","green",4,888
"11435","green",5,833
"11435","green",6,938
"11435","green",7,1677
"11435","green",8,2319
"11435","green",9,2238
"11435","green",10,2144
"11435","green",11,2009
"11435","green",12,2079
"11435","green",13,2470
"11435","green",14,2828
"11435","green",15,3093
"11435","green",16,3710
"11435","green",17,4327
"11435","green",18,4894
"11435","green",19,4911
"11435","green",20,5094
"11435","green",21,4890
"11435","green",22,5155
"11435","green",23,5042
"11435","uber",0,61
"11435","uber",1,44
"11435","uber",2,30
"11435","uber",3,27
"11435","uber",4,45
"11435","uber",5,78
"11435","uber",6,89
"11435","uber",7,112
"11435","uber",8,165
"11435","uber",9,114
"11435","uber",10,76
"11435","uber",11,91
"11435","uber",12,99
"11435","uber",13,127
"11435","uber",14,122
"11435","uber",15,108
"11435","uber",16,113
"11435","uber",17,119
"11435","uber",18,133
"11435","uber",19,108
"11435","uber",20,99
"11435","uber",21,87
"11435","uber",22,87
"11435","uber",23,59
"11436","green",0,20
"11436","green",1,16
"11436","green",2,10
"11436","green",3,6
"11436","green",4,12
"11436","green",5,14
"11436","green",6,19
"11436","green",7,30
"11436","green",8,22
"11436","green",9,28
"11436","green",10,24
"11436","green",11,22
"11436","green",12,19
"11436","green",13,31
"11436","green",14,35
"11436","green",15,43
"11436","green",16,44
"11436","green",17,44
"11436","green",18,37
"11436","green",19,56
"11436","green",20,36
"11436","green",21,44
"11436","green",22,29
"11436","green",23,41
"11436","uber",0,22
"11436","uber",1,12
"11436","uber",2,4
"11436","uber",3,20
"11436","uber",4,52
"11436","uber",5,50
"11436","uber",6,95
"11436","uber",7,75
"11436","uber",8,98
"11436","uber",9,65
"11436","uber",10,77
"11436","uber",11,73
"11436","uber",12,48
"11436","uber",13,54
"11436","uber",14,70
"11436","uber",15,79
"11436","uber",16,74
"11436","uber",17,71
"11436","uber",18,51
"11436","uber",19,57
"11436","uber",20,38
"11436","uber",21,42
"11436","uber",22,34
"11436","uber",23,32
"11451","green",11,1
"11451","green",23,1
"11691","green",0,3
"11691","green",1,4
"11691","green",2,3
"11691","green",3,5
"11691","green",4,1
"11691","green",5,3
"11691","green",6,2
"11691","green",7,1
"11691","green",8,3
"11691","green",9,3
"11691","green",10,2
"11691","green",12,2
"11691","green",13,11
"11691","green",14,2
"11691","green",15,7
"11691","green",16,8
"11691","green",17,8
"11691","green",18,11
"11691","green",19,14
"11691","green",20,7
"11691","green",21,19
"11691","green",22,8
"11691","green",23,13
"11691","uber",0,6
"11691","uber",1,5
"11691","uber",3,8
"11691","uber",4,12
"11691","uber",5,6
"11691","uber",6,17
"11691","uber",7,12
"11691","uber",8,16
"11691","uber",9,9
"11691","uber",10,13
"11691","uber",11,12
"11691","uber",12,17
"11691","uber",13,17
"11691","uber",14,6
"11691","uber",15,17
"11691","uber",16,10
"11691","uber",17,7
"11691","uber",18,14
"11691","uber",19,8
"11691","uber",20,10
"11691","uber",21,11
"11691","uber",22,8
"11691","uber",23,2
"11692","green",0,3
"11692","green",1,4
"11692","green",2,2
"11692","green",3,1
"11692","green",5,3
"11692","green",7,14
"11692","green",8,17
"11692","green",10,1
"11692","green",11,2
"11692","green",12,3
"11692","green",13,4
"11692","green",14,4
"11692","green",15,1
"11692","green",16,7
"11692","green",17,4
"11692","green",18,3
"11692","green",19,8
"11692","green",20,1
"11692","green",21,4
"11692","green",22,9
"11692","green",23,5
"11692","uber",0,1
"11692","uber",1,1
"11692","uber",3,1
"11692","uber",4,1
"11692","uber",5,1
"11692","uber",6,1
"11692","uber",8,2
"11692","uber",9,3
"11692","uber",10,6
"11692","uber",11,7
"11692","uber",12,2
"11692","uber",13,7
"11692","uber",14,6
"11692","uber",15,3
"11692","uber",16,3
"11692","uber",17,4
"11692","uber",18,5
"11692","uber",19,2
"11692","uber",21,2
"11692","uber",22,1
"11692","uber",23,5
"11693","green",0,7
"11693","green",1,6
"11693","green",2,6
"11693","green",3,4
"11693","green",4,3
"11693","green",5,1
"11693","green",6,2
"11693","green",7,1
"11693","green",10,1
"11693","green",11,1
"11693","green",12,1
"11693","green",14,1
"11693","green",15,5
"11693","green",16,2
"11693","green",17,4
"11693","green",18,7
"11693","green",19,3
"11693","green",20,3
"11693","green",21,6
"11693","green",22,8
"11693","green",23,13
"11693","uber",0,1
"11693","uber",1,4
"11693","uber",3,2
"11693","uber",4,3
"11693","uber",5,1
"11693","uber",6,3
"11693","uber",7,1
"11693","uber",9,5
"11693","uber",10,2
"11693","uber",11,7
"11693","uber",12,10
"11693","uber",13,16
"11693","uber",14,13
"11693","uber",15,12
"11693","uber",16,20
"11693","uber",17,12
"11693","uber",18,8
"11693","uber",19,17
"11693","uber",20,13
"11693","uber",21,9
"11693","uber",22,9
"11693","uber",23,5
"11694","green",0,7
"11694","green",1,3
"11694","green",2,3
"11694","green",3,4
"11694","green",4,7
"11694","green",5,5
"11694","green",7,1
"11694","green",9,2
"11694","green",10,1
"11694","green",11,1
"11694","green",12,1
"11694","green",13,4
"11694","green",14,3
"11694","green",15,8
"11694","green",16,9
"11694","green",17,11
"11694","green",18,9
"11694","green",19,8
"11694","green",20,6
"11694","green",21,6
"11694","green",22,14
